tweet_id,sentiment,content
1751286229,neutral,@Eier_Von_Abe  I have no idea!! but all white?? weird!! but not bad
1751286360,neutral,@hannahbal ummm. Idk. Courtney's date is hooking us up.
1751286403,happiness,@RachelxVacancy hi 80th fallower
1751286519,neutral,Guinness at Coogars
1751286671,happiness,@sdelighted Oh yay! Glad you are there and having fun with the baby.
1751286710,neutral,I'm Such a nerd. Reading my first of many books this summer
1751287064,happiness,"@morgandonovan Haha, nice! ;) Thanks for letting me know!"
1751287108,happiness,"@VanetaRogers Thank ye, Vaneta.  Much appreciated"
1751287123,happiness,@kidb thanks again for coming out to support us  you rock!
1751287150,neutral,@jenniferdodd i do show some discretion occasionally
1751287229,happiness,"New Star Trek movie = Awesomeness. Unnecessary brief underwear scene (pun intended) but besides that, just awesomeness.  #startrek"
1751287481,happiness,goodmorning !
1751287669,neutral,chillen trying to figure this thing out gettin drunk
1751287845,neutral,@domsmitherz what was said?
1751287919,neutral,"@ritajking oh wait, i messed up my own messed up lyrics, that should be &quot;don't concretize it&quot;"
1751287930,neutral,VEGA UNDER FIREEEEEE
1751287976,happiness,@aussiecynic LOL #yourock
1751288008,neutral,@Dhazza hehe sure thing
1751288072,neutral,"@dwight_davis Are you headed to a conference?  Oh and if you're doing the book buying ban, you can always borrow, right?"
1751288239,happiness,seeing Star Trek tonight! Super stoked.
1751288401,sadness,@nursedoublek have someone help you with the makeup...you gots to go out looking fine  and have another shot
1751288416,neutral,"@kalebnation i have to go soon, please can you do a contest!!!"
1751288519,happiness,"We did it last year right around the time The Black Parade is Dead! came out. Awesome times, man."
1751288538,happiness,Movie is pretty interesting actually. Gonna finish watching it.  probably seeing star trek tomorrow. &lt;3 ZQ. lol
1751288564,neutral,@Kris_Brown been holding onto this one for a while  http://twitpic.com/4w5eh
1751288583,neutral,@grazzini You've been featured on #ykyat  http://ykyat.com/~37nnd
1751289130,neutral,waitin for some Fall out boy
1751289131,happiness,@AdamTheStudent ISP all sorted i gather?! cheers for the bday wish too
1751289264,neutral,@kimdub I'm learning to
1751289316,neutral,@Chippewa29 they just said she was very elusive; should be tricky
1751289485,happiness,I'm back from my first 5K running race   And still alive!
1751289491,neutral,"@TsWendyWilliams AND, We have your fabulous interracial gangbang!  WOOT!"
1751289575,neutral,@TheFifthSister So true!
1751289580,neutral,@zedomaxbiz Hmm it seems to me @lone_gun needs the followers.
1751289628,sadness,"@tooshie Interesting people like you should never be bored, Tooshers."
1751289691,happiness,nursing my scratches and bumps from Festivus mud wrestling. I swear there's still dirt in my hair but a good time was had by all
1751289703,neutral,@mamacrow important person?  who?
1751322032,neutral,@NotSafeForWork you can vote once per day per computer
1751322060,sadness,"missing my hobo/slut/tramp way of life, and cooking for my mother on a saturday night  MAMA I LUV U"
1751322086,happiness,spring show was super fun!
1751322097,neutral,Sleepless in Seattle
1751322237,neutral,"Is having a darts party with the parentals, my neighbor, and @livia9778!"
1751322242,sadness,@grovesyrmi08 sorry about it
1751322255,neutral,@slighter Thank you!
1751322265,happiness,"@emmielovegood Nope, I'm on my way home now."
1751322296,neutral,@Pearlwhite27 ohh i love green and purple.. and BLACK!
1751322403,happiness,@FredaMooncotch turn on your closed caption ... Then you can read and watch animal planet at the same tiime.
1751322487,neutral,eat it caps.  3-2
1751322631,neutral,And- hand made by Dan &amp; Jenn -sock blockers ... made from exotic woods ... one of which is called &quot;purple heart&quot;
1751322674,happiness,sittin at home watchin monster in-law waitin for pizza.. yum yum
1751322736,happiness,@PetiteAntoin oh that's cool   Thanks!!
1751322752,happiness,"@mightyvanessa Hahaha, that's a cool pic that Sal made of Daniel and you. lol."
1751322770,happiness,@BlokesLib absolutely!  I have a &quot;his view&quot; section on my site.. I know you're busy but you are more than welcome to guest post
1751322794,happiness,@ceramicheart my heart sings
1751322966,neutral,is home
1751323019,happiness,@ncarcadio congrats on your new mac book air!
1751323022,happiness,Whoooooo! Spcn 2009!  ready to cheer for @Dariane!
1751323027,neutral,@trisler lol. I see what you did there.
1751323052,neutral,@just_val_4_now not sure what youre talking about...im not on a ferris wheel im on my couch!
1751323081,happiness,"@davedays i heard one of your songs, and you have an amazing voice  i was stunned"
1751323099,neutral,Watching boxing and waiting to go out to Hollywood tonight
1751323173,happiness,"It is so warm out this evening!  And I just met my new neighbors, they're so nice."
1751323198,happiness,@TheFifthSister LOL yeah  I forgot about your TweetDeck statuses! So funny
1751323272,neutral,You shutting up.   Jk
1751323402,happiness,@Krisbellmusic  yeaaa!
1751323458,neutral,At the walnut high school prom with becca
1751323544,happiness,@Sarah_LeAnn if it makes you feel better im studying on a sat night w/o blackberries
1751323670,neutral,@Bearablescents The SiteWarming parties usually do very well....if I do say so myself.    #sigjeans
1751323758,neutral,At Piece now  Possibly Beachwood in a bit
1751324010,sadness,"@kristenhaulser yuppp. I was gonna get it up top but I didn't. I will soon, but I got 2nd holes instead"
1751324079,neutral,@mileysupportrs1 Definitley Miley
1751324257,happiness,welcomes my nephew to the christian world.
1751324589,happiness,@meghan7x Happy birthday in 2 hours and 54 minuets  Haha
1751324691,happiness,@everyboy  give them my best!
1751324720,neutral,@KarenAlloy Congratulations  xo
1751324739,sadness,i have no idea what im doing and i am completely lost.
1751325023,neutral,Watching George Lopez. Went to my school and played some basketball. Today was pretty nice. And HOT!
1751325063,neutral,Thinking of what I should do in Vegas??? Any good ideas or places that are a most see!??
1751325144,happiness,"@Tam98 just looked at your page and realised it was a radio show, get them to play Call It What You Want so love that track"
1751325228,happiness,umm yeaa i go to like watch-movies-link.com or something like that and there pretty good quality
1751325239,happiness,Just downloaded twitterberry. My life is now even MORE convenient.
1751325393,neutral,"takin short nap, gym and work before kids come back home tonite"
1751325467,neutral,"i thought ur account @DavidArchie was fake. but, it's true, sorry david!"
1751325481,happiness,@PinkBerryGirl Aha I see...will do
1751325484,happiness,fun day with boo. short but fun
1751325559,happiness,watchin what a girl wants with mom and brittany..
1751325670,happiness,cousin leon was born today
1751357997,neutral,"@biankuh no, im a people pleaser"
1751358097,neutral,@liz920 I would notice...
1751358147,happiness,Had a good day selling at Feria Urbana. The ladies love them some laser-cut felt.
1751358205,happiness,"@denisev3 it was a biligual sweatshop LOL I talk 2 him once in a while but not as much, he got an r6"
1751358272,neutral,"@NYBabe i would say 10 years younger is not too young, but he would have to be intelligent, good convo skills and other skills"
1751358299,happiness,"Family guy reruns, food, and, good phone conversations  ah, saturdays."
1751358353,neutral,"@seanthigpen i've heard that ST isn't true imax- shot at 1828x1556 and blown up to 4096, still- nice big screen!"
1751358371,neutral,@Vivienne_m do it up
1751358433,neutral,@chocolatepixels I have a new found respect for you now that I know you know the Konami code!
1751358688,neutral,@_missrachel how much?
1751358697,neutral,deep fried mars bars! Nice..me like  awake cant sleep..chocolate overload!
1751358761,happiness,@stephanewws Thanks for finding me!  Have a wonderful evening!
1751358766,happiness,@mizzlianne that's so *sweet*..
1751358864,neutral,"@rawkinalien0917 i smell 'selos'. hihi  kidding. Uh, tsokay i guess. ;;) Pero diba.. FAITHFUL .. LOYAL.. )"
1751359094,happiness,Watching the Pianist with my dad great movie.
1751359116,happiness,feels accomplished!!!  She got a lot done today! http://plurk.com/p/stns9
1751359364,neutral,"@Carmen_Believer I know! That's ok, most did ;) Thanks"
1751359432,happiness,@ITTO88 dear ITTO what could possibly be THAT bad? Xo
1751359437,sadness,was an international student today  had sooo much fun at sixflags with friends i don't know well enough!
1751359497,happiness,Had fun at the Airshow with the boys today - exhausted
1751359533,neutral,eyes wide shut is one of the weirder movies ive seen. any1 wanna sell me their.45?  just so i can sleep in my apt by myself
1751359646,neutral,is watching Because I Said So
1751359697,happiness,@elliottng congrats! My wife would oppose live tweeting birth too I'm sure
1751359907,neutral,"@KevinRay rub it in now...I had 2 do mine the old fashioned way, &amp; in the heat LOL  Yea U have no excuses so tom grab that beer &amp;....."
1751359920,neutral,"@rumblepurr That's not what @BabyPatches said  I like you, too, though. @Wildboutbirds is going steady with @ThatStripeyCat, though....."
1751359989,neutral,chillin bored drinking a margarita. txt me
1751360034,neutral,going to EK nao... will meet bloggers there instead of Makati  http://plurk.com/p/stnt0
1751360169,neutral,@chictopia it's ok because one of my favorite movie series is Star Wars. That makes me more of a dork than you
1751360171,happiness,"Yummy yum-cha for mother's day with mum, dad, arcel and egg-pants  yuuuuuum  http://twitpic.com/4w65x"
1751360197,happiness,@destroytoday hahah I'll try
1751360216,neutral,I'm clean
1751360281,neutral,@spiderdj82 i was about 25 minutes late. i think they thought i got lost but i knew where i was going. yeah right! lol.
1751360328,happiness,@TheKrewe Glad you are having a blast.
1751360444,happiness,"@claramattos yea, i should know.. but tell me EVERYTHING!  ps: send me direct messages telling..   haha"
1751360554,neutral,@theremedy4u  5 days
1751360691,happiness,"getting ready to go read, pray, and go to bed. Enjoy the rest of the night"
1751360782,neutral,@MissSaraBee haha breakfast will fix that  w/ a large cwoffee
1751360783,happiness,lvl 96 me vs a lvl 115 owned me i was useing crappy armour
1751360800,happiness,@FollowSavvy @FollowMandy have funnn!
1751360984,happiness,@Praxilla My kids count down the days till Saturday. I hope it's something they remember all of their lives!
1751361067,happiness,happy mothers day x &amp; go the dockers
1751361074,neutral,just finished watching Ace of Cakes where they showed how they made the cake for the 100th episode of LOST
1751361211,neutral,@shiminhas boa nooite
1751361440,neutral,http://twitpic.com/4w67k - Camping at black butte lake
1751393558,neutral,Home from dinner with the parents
1751393583,happiness,@jerrytrainor We never miss ICarly - my son has a huge crush on Miranda
1751393584,neutral,"@sugarjones re: @garyvee &quot;Lost&quot; comment: oh yes, classic! That will free up some time fo sho!"
1751393676,neutral,oooh yeaah fooood time I've found my seat at this bbq right in front of the food  hahaa
1751393716,sadness,"Work, work, work and why did I get so tired all of a sudden. @PaulAros , nicole told me you say 'Hi' aww she was so enthusiastic  hi paul"
1751393727,neutral,@avenueofthearts My Pleasure
1751393728,neutral,Early Mother's Day dinner with the @AaronBishop family
1751393790,happiness,@iampritty Oh! Outside? Glad to see you didn't melt!!
1751393866,happiness,@harmonymatters Cool I'm glad.I will save some tea for you
1751394022,happiness,@tanahuffman Same here  Mmmm... Macrina Bakery.
